#id,quiz_data_id,option,correct
368,93,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_368,0
369,93,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_369,0
370,93,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_370,1
371,94,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_371,0
372,94,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_372,0
373,94,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_373,1
374,94,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_374,0
375,95,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_375,0
376,95,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_376,1
377,95,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_377,0
378,95,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_378,0
379,96,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_379,0
380,96,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_380,0
381,96,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_381,0
382,96,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_382,1
383,96,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_383,0
384,97,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_384,0
385,97,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_385,0
386,97,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_386,0
387,97,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_387,1
388,98,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_388,0
389,98,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_389,0
390,98,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_390,1
391,98,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_391,0
392,99,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_392,0
393,99,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_393,1
394,99,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_394,0
395,99,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_395,0
396,99,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_396,0
397,100,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_397,0
398,100,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_398,0
399,100,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_399,1
400,100,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_400,0
401,101,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_401,1
402,101,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_402,0
403,101,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_403,0
404,101,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_404,0
405,102,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_405,1
406,102,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_406,0
407,102,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_407,0
408,102,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_408,0
409,103,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_409,0
410,103,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_410,0
411,103,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_411,1
412,103,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_412,0
413,104,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_413,0
414,104,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_414,0
415,104,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_415,0
416,104,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_416,1
417,104,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_417,0
418,105,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_418,0
419,105,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_419,0
420,105,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_420,1
421,105,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_421,0
422,105,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_422,0
423,106,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_423,0
424,106,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_424,0
425,106,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_425,1
426,106,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_426,0
427,107,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_427,0
428,107,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_428,0
429,107,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_429,1
430,107,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_430,0
431,108,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_431,0
432,108,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_432,1
433,108,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_433,0
434,109,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_434,0
435,109,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_435,1
436,109,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_436,0
437,110,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_437,0
438,110,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_438,0
439,110,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_439,1
440,110,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_440,0
441,110,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_441,0
442,111,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_442,1
443,111,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_443,0
444,111,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_444,0
445,112,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_445,0
446,112,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_446,0
447,112,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_447,0
448,112,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_448,1
449,112,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_449,0
450,113,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_450,0
451,113,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_451,0
452,113,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_452,0
453,113,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_453,1
454,114,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_454,0
455,114,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_455,0
456,114,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_456,0
457,114,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_457,1
458,115,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_458,0
459,115,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_459,0
460,115,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_460,1
461,116,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_461,0
462,116,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_462,0
463,116,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_463,1
464,116,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_464,0
465,116,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_465,0
466,117,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_466,0
467,117,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_467,1
468,117,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_468,0
469,117,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_469,0
470,118,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_470,1
471,118,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_471,0
472,118,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_472,0
473,118,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_473,0
474,119,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_474,0
475,119,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_475,1
476,119,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_476,0
477,120,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_477,1
478,120,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_478,0
479,121,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_479,1
480,121,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_480,0
481,121,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_481,0
482,121,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_482,0
483,122,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_483,1
484,122,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_484,0
485,122,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_485,0
486,122,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_486,0
487,122,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_487,0
488,123,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_488,1
489,123,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_489,0
490,123,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_490,0
491,123,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_491,0
492,124,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_492,0
493,124,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_493,0
494,124,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_494,0
495,124,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_495,1
496,124,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_496,0
497,125,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_497,0
498,125,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_498,0
499,125,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_499,0
500,125,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_500,0
501,125,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_501,1
502,126,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_502,1
503,126,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_503,0
504,126,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_504,0
505,126,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_505,0
506,127,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_506,0
507,127,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_507,0
508,127,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_508,1
509,127,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_509,0
510,127,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_510,0
511,128,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_511,0
512,128,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_512,0
513,128,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_513,1
514,129,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_514,0
515,129,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_515,1
516,129,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_516,0
517,129,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_517,0
518,129,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_518,0
519,130,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_519,1
520,130,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_520,0
521,130,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_521,0
522,130,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_522,0
523,131,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_523,0
524,131,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_524,1
525,131,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_525,0
526,131,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_526,0
527,132,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_527,0
528,132,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_528,0
529,132,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_529,1
530,133,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_530,0
531,133,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_531,0
532,133,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_532,1
533,133,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_533,0
534,134,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_534,1
535,134,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_535,0
536,134,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_536,0
537,135,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_537,0
538,135,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_538,0
539,135,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_539,1
540,135,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_540,0
541,135,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_541,0
542,136,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_542,0
543,136,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_543,1
544,136,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_544,0
545,136,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_545,0
546,136,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_546,0
547,137,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_547,0
548,137,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_548,0
549,137,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_549,0
550,137,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_550,1
551,137,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_551,0
552,138,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_552,1
553,138,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_553,0
554,138,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_554,0
555,138,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_555,0
556,139,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_556,1
557,139,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_557,0
558,139,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_558,0
559,140,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_559,1
560,140,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_560,0
561,140,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_561,0
562,140,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_562,0
563,140,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_563,0
564,141,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_564,1
565,141,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_565,0
566,141,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_566,0
567,141,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_567,0
568,141,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_568,0
569,142,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_569,1
570,142,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_570,0
571,142,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_571,0
572,142,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_572,0
573,143,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_573,0
574,143,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_574,0
575,143,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_575,1
576,143,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_576,0
577,143,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_577,0
578,144,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_578,0
579,144,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_579,1
580,144,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_580,0
581,144,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_581,0
582,145,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_582,0
583,145,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_583,0
584,145,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_584,1
585,145,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_585,0
586,146,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_586,1
587,146,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_587,0
588,146,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_588,0
589,146,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_589,0
590,147,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_590,0
591,147,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_591,0
592,147,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_592,0
593,147,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_593,0
594,147,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_594,1
595,148,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_595,0
596,148,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_596,0
597,148,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_597,0
598,148,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_598,1
599,148,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_599,0
600,149,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_600,0
601,149,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_601,0
602,149,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_602,0
603,149,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_603,1
604,149,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_604,0
605,150,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_605,1
606,150,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_606,0
607,150,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_607,0
608,150,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_608,0
609,151,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_609,0
610,151,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_610,0
611,151,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_611,1
612,152,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_612,0
613,152,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_613,1
614,153,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_614,1
615,153,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_615,0
616,153,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_616,0
617,153,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_617,0
618,154,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_618,0
619,154,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_619,0
620,154,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_620,1
621,154,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_621,0
622,155,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_622,0
623,155,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_623,0
624,155,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_624,0
625,155,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_625,0
626,155,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_626,1
627,156,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_627,0
628,156,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_628,0
629,156,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_629,0
630,156,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_630,0
631,156,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_631,1
632,157,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_632,0
633,157,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_633,0
634,157,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_634,1
635,157,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_635,0
636,158,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_636,0
637,158,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_637,0
638,158,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_638,1
639,158,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_639,0
640,159,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_640,0
641,159,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_641,0
642,159,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_642,1
643,159,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_643,0
644,160,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_644,0
645,160,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_645,0
646,160,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_646,0
647,160,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_647,1
648,161,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_648,1
649,161,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_649,0
650,161,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_650,0
651,161,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_651,0
652,162,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_652,0
653,162,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_653,0
654,162,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_654,1
655,162,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_655,0
656,163,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_656,1
657,163,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_657,0
658,163,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_658,0
659,163,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_659,0
660,164,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_660,0
661,164,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_661,0
662,164,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_662,1
663,164,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_663,0
664,165,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_664,1
665,165,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_665,0
666,166,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_666,0
667,166,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_667,1
668,166,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_668,0
669,166,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_669,0
670,167,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_670,0
671,167,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_671,1
672,168,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_672,1
673,168,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_673,0
674,168,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_674,0
675,168,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_675,0
676,169,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_676,1
677,169,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_677,0
678,169,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_678,0
679,169,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_679,0
680,170,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_680,0
681,170,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_681,0
682,170,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_682,1
683,170,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_683,0
684,170,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_684,0
685,171,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_685,0
686,171,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_686,0
687,171,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_687,0
688,171,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_688,1
689,171,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_689,0
690,172,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_690,0
691,172,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_691,0
692,172,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_692,1
693,172,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_693,0
694,173,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_694,0
695,173,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_695,0
696,173,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_696,0
697,173,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_697,1
698,173,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_698,0
699,174,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_699,0
700,174,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_700,0
701,174,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_701,0
702,174,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_702,1
703,175,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_703,0
704,175,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_704,0
705,175,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_705,1
706,175,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_706,0
707,176,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_707,0
708,176,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_708,1
709,176,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_709,0
710,176,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_710,0
711,177,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_711,0
712,177,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_712,0
713,177,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_713,0
714,177,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_714,1
715,177,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_715,0
716,178,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_716,0
717,178,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_717,0
718,178,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_718,1
719,178,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_719,0
720,178,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_720,0
721,179,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_721,0
722,179,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_722,0
723,179,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_723,0
724,179,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_724,1
725,179,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_725,0
726,180,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_726,1
727,180,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_727,0
728,180,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_728,0
729,180,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_729,0
730,181,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_730,0
731,181,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_731,1
732,181,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_732,0
733,181,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_733,0
734,182,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_734,1
735,182,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_735,0
